hour,line_id,flow_MW,limit_MW
2030-01-14 09:00:00,3591-5191-1,-6.534782731272969,159.0
2030-01-14 09:00:00,4981-5041-1,41.13154681785314,123.0
2030-01-14 09:00:00,4981-5041-2,39.947130548229104,123.0
2030-01-14 09:00:00,4991-5361-1,30.856659273453943,123.0
2030-01-14 09:00:00,5041-17010-2,-210.00000000000034,210.0
2030-01-14 10:00:00,1341-1701-1,55.907733327824985,210.0
2030-01-14 10:00:00,1341-5191-1,-31.232307840074185,159.0
2030-01-14 10:00:00,1571-5191-1,6.175556703276527,91.0
2030-01-14 10:00:00,1631-5041-1,141.8913520645751,210.0
2030-01-14 10:00:00,1701-28712-2,-98.15555361627528,210.0
2030-01-14 10:00:00,1701-5041-1,46.97677672076113,191.0
2030-01-14 10:00:00,1931-4371-1,-95.06986907119271,210.0
2030-01-14 10:00:00,2321-28710-1,11.289225002114847,123.0
2030-01-14 10:00:00,2321-3581-1,44.7553153638255,123.0
2030-01-14 10:00:00,2870-17010-1,98.15555361627528,209.0
2030-01-14 10:00:00,28710-51911-1,-109.39640054505617,183.0
2030-01-14 10:00:00,3581-28019-1,-1.5885725786424416,121.0
2030-01-14 10:00:00,3581-5361-1,-18.935986983188457,123.0
2030-01-14 10:00:00,3591-5191-1,-1.695451617576424,159.0
2030-01-14 10:00:00,4981-5041-1,40.54259523972847,123.0
2030-01-14 10:00:00,4981-5041-2,39.37513830874153,123.0
2030-01-14 10:00:00,4991-5361-1,22.562850613697492,123.0
2030-01-14 10:00:00,5041-17010-2,-210.00000000000034,210.0
2030-01-14 11:00:00,1341-1701-1,64.50653497636671,210.0
2030-01-14 11:00:00,1341-5191-1,-18.608009668037482,159.0
2030-01-14 11:00:00,1571-5191-1,9.60433629334986,91.0
2030-01-14 11:00:00,1631-5041-1,148.52537804908448,210.0
2030-01-14 11:00:00,1701-28712-2,-91.49840045452916,210.0
2030-01-14 11:00:00,1701-5041-1,46.97677672076113,191.0
2030-01-14 11:00:00,1931-4371-1,-97.5027728911594,210.0
2030-01-14 11:00:00,2321-28710-1,-12.079115498640022,123.0
2030-01-14 11:00:00,2321-3581-1,12.079115498640249,123.0
2030-01-14 11:00:00,2870-17010-1,91.49840045452916,209.0
2030-01-14 11:00:00,28710-51911-1,-120.73533693508989,183.0
2030-01-14 11:00:00,3581-28019-1,-10.876711144292173,121.0
2030-01-14 11:00:00,3581-5361-1,-30.88371739755985,123.0
2030-01-14 11:00:00,3591-5191-1,-17.89946757865698,159.0
2030-01-14 11:00:00,4981-5041-1,42.69692744998885,123.0
2030-01-14 11:00:00,4981-5041-2,41.4674347747274,123.0
2030-01-14 11:00:00,4991-5361-1,29.467757435840895,123.0
2030-01-14 11:00:00,5041-17010-2,-210.00000000000034,210.0
2030-01-14 12:00:00,1341-1701-1,25.064809028480163,210.0
2030-01-14 12:00:00,1341-5191-1,-15.688164824643124,159.0
2030-01-14 12:00:00,1571-5191-1,-0.33941362069215586,91.0
2030-01-14 12:00:00,1631-5041-1,77.79798148369396,210.0
2030-01-14 12:00:00,1701-28712-2,-69.47996096419607,210.0
2030-01-14 12:00:00,1701-5041-1,39.39876223209682,191.0
2030-01-14 12:00:00,1931-4371-1,-71.05339296467031,210.0
2030-01-14 12:00:00,2321-28710-1,-17.646541913335113,123.0
2030-01-14 12:00:00,2321-3581-1,51.44212109129808,123.0
2030-01-14 12:00:00,2870-17010-1,69.47996096419607,209.0
2030-01-14 12:00:00,28710-51911-1,-70.10370159614399,183.0
2030-01-14 12:00:00,3581-28019-1,-22.977759893936067,121.0
2030-01-14 12:00:00,3581-5361-1,-4.500251836218169,123.0
2030-01-14 12:00:00,3591-5191-1,-8.082205562318222,159.0
2030-01-14 12:00:00,4981-5041-1,19.4093620743809,123.0
2030-01-14 12:00:00,4981-5041-2,18.850453742396116,123.0
2030-01-14 12:00:00,4991-5361-1,13.91159194499653,123.0
2030-01-14 12:00:00,5041-17010-2,-176.12404780176868,210.0
2030-01-14 13:00:00,1341-1701-1,21.253717885634124,210.0
2030-01-14 13:00:00,1341-5191-1,-13.047492875234425,159.0
2030-01-14 13:00:00,1571-5191-1,-1.015330255958247,91.0
2030-01-14 13:00:00,1631-5041-1,84.24233674477759,210.0
2030-01-14 13:00:00,1701-28712-2,-66.861915054438,210.0
2030-01-14 13:00:00,1701-5041-1,37.5570069497491,191.0
2030-01-14 13:00:00,1931-4371-1,-68.05125497901957,210.0
2030-01-14 13:00:00,2321-28710-1,-23.488746115749834,123.0
2030-01-14 13:00:00,2321-3581-1,54.17315794663875,123.0
2030-01-14 13:00:00,2870-17010-1,66.861915054438,209.0
2030-01-14 13:00:00,28710-51911-1,-73.16045370509687,183.0
2030-01-14 13:00:00,3581-28019-1,-27.585913231374548,121.0
2030-01-14 13:00:00,3581-5361-1,-1.7862170633495111,123.0
2030-01-14 13:00:00,3591-5191-1,-9.966729724143889,159.0
2030-01-14 13:00:00,4981-5041-1,17.420781146783778,123.0
2030-01-14 13:00:00,4981-5041-2,16.919135616379013,123.0
2030-01-14 13:00:00,4991-5361-1,12.225090131852085,123.0
2030-01-14 13:00:00,5041-17010-2,-167.89086033571394,210.0
2030-01-14 14:00:00,1341-1701-1,5.461042915915705,210.0
2030-01-14 14:00:00,1341-5191-1,-2.505708944127349,159.0
2030-01-14 14:00:00,1571-5191-1,-2.3871142231027562,91.0
2030-01-14 14:00:00,1631-5041-1,65.28035650675983,210.0
2030-01-14 14:00:00,1701-28712-2,-41.93765845133966,210.0
2030-01-14 14:00:00,1701-5041-1,24.856261692537124,191.0
2030-01-14 14:00:00,1931-4371-1,-66.69833805220051,210.0
2030-01-14 14:00:00,2321-28710-1,-31.76823738052412,123.0
2030-01-14 14:00:00,2321-3581-1,58.58545561078108,123.0
2030-01-14 14:00:00,2870-17010-1,41.93765845133966,209.0
2030-01-14 14:00:00,28710-51911-1,-52.686559097106624,183.0
2030-01-14 14:00:00,3581-28019-1,-34.230177452486316,121.0
2030-01-14 14:00:00,3581-5361-1,3.381636296148397,123.0
2030-01-14 14:00:00,3591-5191-1,-14.485495117727773,159.0
2030-01-14 14:00:00,4981-5041-1,15.991895897885952,123.0
2030-01-14 14:00:00,4981-5041-2,15.531396277789762,123.0
2030-01-14 14:00:00,4991-5361-1,9.100715189151572,123.0
2030-01-14 14:00:00,5041-17010-2,-111.11479585882138,210.0
2030-01-14 15:00:00,1341-1701-1,44.28066047593106,210.0
2030-01-14 15:00:00,1341-5191-1,-22.113584377607737,159.0
2030-01-14 15:00:00,1571-5191-1,1.7872666083949724,91.0
2030-01-14 15:00:00,1631-5041-1,121.20786587763374,210.0
2030-01-14 15:00:00,1701-28712-2,-81.06718450745042,210.0
2030-01-14 15:00:00,1701-5041-1,46.976776720761116,191.0
2030-01-14 15:00:00,1931-4371-1,-78.3695855761098,210.0
2030-01-14 15:00:00,2321-28710-1,3.5619742824069647,123.0
2030-01-14 15:00:00,2321-3581-1,53.82333097939738,123.0
2030-01-14 15:00:00,2870-17010-1,81.06718450745042,209.0
2030-01-14 15:00:00,28710-51911-1,-98.13480402024493,183.0
2030-01-14 15:00:00,3581-28019-1,-8.827815142557569,121.0
2030-01-14 15:00:00,3581-5361-1,-10.536782787875126,123.0
2030-01-14 15:00:00,3591-5191-1,-5.8576256086205944,159.0
2030-01-14 15:00:00,4981-5041-1,26.284539976541122,123.0
2030-01-14 15:00:00,4981-5041-2,25.52765531753078,123.0
2030-01-14 15:00:00,4991-5361-1,17.352691411046635,123.0
2030-01-14 15:00:00,5041-17010-2,-210.00000000000028,210.0
2030-01-14 16:00:00,1341-1701-1,29.741616440329537,210.0
2030-01-14 16:00:00,1341-5191-1,-15.904593946388815,159.0
2030-01-14 16:00:00,1571-5191-1,-2.342085894907825,91.0
2030-01-14 16:00:00,1631-5041-1,121.20318271594515,210.0
2030-01-14 16:00:00,1701-28712-2,-78.76493480006881,210.0
2030-01-14 16:00:00,1701-5041-1,44.77361075619825,191.0
2030-01-14 16:00:00,1931-4371-1,-77.74695963605309,210.0
2030-01-14 16:00:00,2321-28710-1,-13.88607565999422,123.0
2030-01-14 16:00:00,2321-3581-1,61.41340637606385,123.0
2030-01-14 16:00:00,2870-17010-1,78.76493480006881,209.0
2030-01-14 16:00:00,28710-51911-1,-78.48868206479256,183.0
2030-01-14 16:00:00,3581-28019-1,-22.47153718444406,121.0
2030-01-14 16:00:00,3581-5361-1,-1.8367465561173475,123.0
2030-01-14 16:00:00,3591-5191-1,-4.9286213275334205,159.0
2030-01-14 16:00:00,4981-5041-1,25.41753783817914,123.0
2030-01-14 16:00:00,4981-5041-2,24.685619209331055,123.0
2030-01-14 16:00:00,4991-5361-1,12.735443310024152,123.0
2030-01-14 16:00:00,5041-17010-2,-200.1512005536617,210.0
2030-01-14 17:00:00,1341-1701-1,41.56932727303928,210.0
2030-01-14 17:00:00,1341-5191-1,-15.340435840939705,159.0
2030-01-14 17:00:00,1571-5191-1,-0.1335074866606618,91.0
2030-01-14 17:00:00,1631-5041-1,137.5666705456856,210.0
2030-01-14 17:00:00,1701-28712-2,-76.89851942583479,210.0
2030-01-14 17:00:00,1701-5041-1,46.97677672076111,191.0
2030-01-14 17:00:00,1931-4371-1,-87.76114283081665,210.0
2030-01-14 17:00:00,2321-28710-1,-5.307419807482063,123.0
2030-01-14 17:00:00,2321-3581-1,59.96218096160169,123.0
2030-01-14 17:00:00,2870-17010-1,76.89851942583479,209.0
2030-01-14 17:00:00,28710-51911-1,-88.11736524487287,183.0
2030-01-14 17:00:00,3581-28019-1,-16.241646314896087,121.0
2030-01-14 17:00:00,3581-5361-1,-1.0130726335208777,123.0
2030-01-14 17:00:00,3591-5191-1,-10.536028912150812,159.0
2030-01-14 17:00:00,4981-5041-1,32.77145316625598,123.0
2030-01-14 17:00:00,4981-5041-2,31.82777257769888,123.0
2030-01-14 17:00:00,4991-5361-1,12.82968513286039,123.0
2030-01-14 17:00:00,5041-17010-2,-210.00000000000026,210.0
2030-01-14 18:00:00,1341-1701-1,22.7851312029049,210.0
2030-01-14 18:00:00,1341-5191-1,-8.875614391056004,159.0
2030-01-14 18:00:00,1571-5191-1,-2.830205967857381,91.0
2030-01-14 18:00:00,1631-5041-1,130.50624202413036,210.0
2030-01-14 18:00:00,1701-28712-2,-60.735549228797225,210.0
2030-01-14 18:00:00,1701-5041-1,35.904040071692854,191.0
2030-01-14 18:00:00,1931-4371-1,-82.63639330227616,210.0
2030-01-14 18:00:00,2321-28710-1,-17.889299298458553,123.0
2030-01-14 18:00:00,2321-3581-1,62.169393465285964,123.0
2030-01-14 18:00:00,2870-17010-1,60.735549228797225,209.0
2030-01-14 18:00:00,28710-51911-1,-61.41075467979226,183.0
2030-01-14 18:00:00,3581-28019-1,-25.395232263463342,121.0
2030-01-14 18:00:00,3581-5361-1,2.243474229938954,123.0
2030-01-14 18:00:00,3591-5191-1,-10.878635273090424,159.0
2030-01-14 18:00:00,4981-5041-1,27.7113351081954,123.0
2030-01-14 18:00:00,4981-5041-2,26.91336472549868,123.0
2030-01-14 18:00:00,4991-5361-1,10.921434353595714,123.0
2030-01-14 18:00:00,5041-17010-2,-160.5016125281179,210.0
2030-01-14 19:00:00,1341-1701-1,30.0630304394886,210.0
2030-01-14 19:00:00,1341-5191-1,-15.573618325822792,159.0
2030-01-14 19:00:00,1571-5191-1,-0.657287107442798,91.0
2030-01-14 19:00:00,1631-5041-1,136.2693879039257,210.0
2030-01-14 19:00:00,1701-28712-2,-72.82284557399299,210.0
2030-01-14 19:00:00,1701-5041-1,41.67040244650278,191.0
2030-01-14 19:00:00,1931-4371-1,-81.57772402879912,210.0
2030-01-14 19:00:00,2321-28710-1,-11.398842472928862,123.0
2030-01-14 19:00:00,2321-3581-1,57.42836831770728,123.0
2030-01-14 19:00:00,2870-17010-1,72.82284557399299,209.0
2030-01-14 19:00:00,28710-51911-1,-68.56665332919715,183.0
2030-01-14 19:00:00,3581-28019-1,-19.917764030075645,121.0
2030-01-14 19:00:00,3581-5361-1,-3.6418286223847502,123.0
2030-01-14 19:00:00,3591-5191-1,-6.729370300577671,159.0
2030-01-14 19:00:00,4981-5041-1,27.608993672543466,123.0
2030-01-14 19:00:00,4981-5041-2,26.813970294538294,123.0
2030-01-14 19:00:00,4991-5361-1,13.985471597453625,123.0
2030-01-14 19:00:00,5041-17010-2,-186.27894727179606,210.0
2030-01-14 20:00:00,1341-1701-1,5.743121584723966,210.0
2030-01-14 20:00:00,1341-5191-1,-0.11781742993363054,159.0
2030-01-14 20:00:00,1571-5191-1,-3.242637109568399,91.0
2030-01-14 20:00:00,1631-5041-1,114.03864490530974,210.0
2030-01-14 20:00:00,1701-28712-2,-38.51655529925022,210.0
2030-01-14 20:00:00,1701-5041-1,23.387416293124073,191.0
2030-01-14 20:00:00,1931-4371-1,-74.73372433511993,210.0
2030-01-14 20:00:00,2321-28710-1,-28.40881780591532,123.0
2030-01-14 20:00:00,2321-3581-1,58.13221132576567,123.0
2030-01-14 20:00:00,2870-17010-1,38.51655529925022,209.0
2030-01-14 20:00:00,28710-51911-1,-45.290033678645386,183.0
2030-01-14 20:00:00,3581-28019-1,-31.814669993532174,121.0
2030-01-14 20:00:00,3581-5361-1,2.698837459112905,123.0
2030-01-14 20:00:00,3591-5191-1,-12.957675740523214,159.0
2030-01-14 20:00:00,4981-5041-1,21.38786002270477,123.0
2030-01-14 20:00:00,4981-5041-2,20.77197923671066,123.0
2030-01-14 20:00:00,4991-5361-1,9.789263877525514,123.0
2030-01-14 20:00:00,5041-17010-2,-104.54862518026947,210.0
2030-01-14 21:00:00,1341-1701-1,20.89761272127336,210.0
2030-01-14 21:00:00,1341-5191-1,-7.225010849720178,159.0
2030-01-14 21:00:00,1571-5191-1,1.6978310559922107,91.0
2030-01-14 21:00:00,1631-5041-1,110.0902552096361,210.0
2030-01-14 21:00:00,1701-28712-2,-54.56271144988176,210.0
2030-01-14 21:00:00,1701-5041-1,32.492067736139994,191.0
2030-01-14 21:00:00,1931-4371-1,-71.12952862846755,210.0
2030-01-14 21:00:00,2321-28710-1,-19.79163304862601,123.0
2030-01-14 21:00:00,2321-3581-1,54.35942777000395,123.0
2030-01-14 21:00:00,2870-17010-1,54.56271144988176,209.0
2030-01-14 21:00:00,28710-51911-1,-55.09865454005467,183.0
2030-01-14 21:00:00,3581-28019-1,-25.071273940518324,121.0
2030-01-14 21:00:00,3581-5361-1,-4.020916201228346,123.0
2030-01-14 21:00:00,3591-5191-1,-12.36651334445554,159.0
2030-01-14 21:00:00,4981-5041-1,19.399722198045005,123.0
2030-01-14 21:00:00,4981-5041-2,18.841091454122246,123.0
2030-01-14 21:00:00,4991-5361-1,13.246118494741268,123.0
2030-01-14 21:00:00,5041-17010-2,-145.2490932945145,210.0
2030-01-14 22:00:00,1341-1701-1,7.901990520507091,210.0
2030-01-14 22:00:00,1341-5191-1,-2.4116433370013795,159.0
2030-01-14 22:00:00,1571-5191-1,-1.0018857199918187,91.0
2030-01-14 22:00:00,1631-5041-1,100.57845315673156,210.0
2030-01-14 22:00:00,1701-28712-2,-44.52303405716821,210.0
2030-01-14 22:00:00,1701-5041-1,26.275864871069622,191.0
2030-01-14 22:00:00,1931-4371-1,-68.63679434198156,210.0
2030-01-14 22:00:00,2321-28710-1,-26.668841019072815,123.0
2030-01-14 22:00:00,2321-3581-1,56.569723803681256,123.0
2030-01-14 22:00:00,2870-17010-1,44.52303405716821,209.0
2030-01-14 22:00:00,28710-51911-1,-50.4156845756047,183.0
2030-01-14 22:00:00,3581-28019-1,-30.285121775192422,121.0
2030-01-14 22:00:00,3581-5361-1,-1.1923542866896568,123.0
2030-01-14 22:00:00,3591-5191-1,-10.120958099282234,159.0
2030-01-14 22:00:00,4981-5041-1,19.683654850866603,123.0
2030-01-14 22:00:00,4981-5041-2,19.116848035789296,123.0
2030-01-14 22:00:00,4991-5361-1,11.10791140998225,123.0
2030-01-14 22:00:00,5041-17010-2,-117.46083933608858,210.0
2030-01-14 23:00:00,1341-1701-1,41.526591057225886,210.0
2030-01-14 23:00:00,1341-5191-1,-20.29396125280695,159.0
2030-01-14 23:00:00,1571-5191-1,2.3887580891465205,91.0
2030-01-14 23:00:00,1631-5041-1,140.7318104480931,210.0
2030-01-14 23:00:00,1701-28712-2,-78.20060442264041,210.0
2030-01-14 23:00:00,1701-5041-1,46.976776720761116,191.0
2030-01-14 23:00:00,1931-4371-1,-74.96344724726058,210.0
2030-01-14 23:00:00,2321-28710-1,3.314016688025106,123.0
2030-01-14 23:00:00,2321-3581-1,46.31173224429517,123.0
2030-01-14 23:00:00,2870-17010-1,78.20060442264041,209.0
2030-01-14 23:00:00,28710-51911-1,-83.40817248830058,183.0
2030-01-14 23:00:00,3581-28019-1,-7.423705873868272,121.0
2030-01-14 23:00:00,3581-5361-1,-17.525427604681354,123.0
2030-01-14 23:00:00,3591-5191-1,-2.4270758813941598,159.0
2030-01-14 23:00:00,4981-5041-1,27.609791483525296,123.0
2030-01-14 23:00:00,4981-5041-2,26.81474513190546,123.0
2030-01-14 23:00:00,4991-5361-1,20.197918411359524,123.0
2030-01-14 23:00:00,5041-17010-2,-210.00000000000028,210.0
2030-01-15 00:00:00,1341-1701-1,61.80773935033764,210.0
2030-01-15 00:00:00,1341-5191-1,-25.945160166220376,159.0
2030-01-15 00:00:00,1571-5191-1,6.000298748841317,91.0
2030-01-15 00:00:00,1631-5041-1,148.02428270901018,210.0
2030-01-15 00:00:00,1701-28712-2,-95.02755283624467,210.0
2030-01-15 00:00:00,1701-5041-1,46.97677672076113,191.0
2030-01-15 00:00:00,1931-4371-1,-81.13271310004203,210.0
2030-01-15 00:00:00,2321-28710-1,6.552937870499221,123.0
2030-01-15 00:00:00,2321-3581-1,16.695771743800265,123.0
2030-01-15 00:00:00,2870-17010-1,95.02755283624467,209.0
2030-01-15 00:00:00,28710-51911-1,-106.97348835677394,183.0
2030-01-15 00:00:00,3581-28019-1,1.0247625554672481,121.0
2030-01-15 00:00:00,3581-5361-1,-32.735336152146886,123.0
2030-01-15 00:00:00,3591-5191-1,-3.332776887245757,159.0
2030-01-15 00:00:00,4981-5041-1,33.04861759291805,123.0
2030-01-15 00:00:00,4981-5041-2,32.096955829771204,123.0
2030-01-15 00:00:00,4991-5361-1,28.639969176537306,123.0
2030-01-15 00:00:00,5041-17010-2,-210.00000000000034,210.0
2030-01-15 01:00:00,1341-1701-1,64.18564810108374,210.0
2030-01-15 01:00:00,1341-5191-1,-20.91559697625371,159.0
2030-01-15 01:00:00,1571-5191-1,8.964707869540717,91.0
2030-01-15 01:00:00,1631-5041-1,147.44559732254692,210.0
2030-01-15 01:00:00,1701-28712-2,-90.51338423799251,210.0
2030-01-15 01:00:00,1701-5041-1,46.97677672076112,191.0
2030-01-15 01:00:00,1931-4371-1,-82.77715368243841,210.0
2030-01-15 01:00:00,2321-28710-1,-6.576078405467541,123.0
2030-01-15 01:00:00,2321-3581-1,6.576078405467797,123.0
2030-01-15 01:00:00,2870-17010-1,90.51338423799251,209.0
2030-01-15 01:00:00,28710-51911-1,-113.44950406254338,183.0
2030-01-15 01:00:00,3581-28019-1,-5.921468776959799,121.0
2030-01-15 01:00:00,3581-5361-1,-32.603558106548604,123.0
2030-01-15 01:00:00,3591-5191-1,-14.081660782538165,159.0
2030-01-15 01:00:00,4981-5041-1,35.28472689782257,123.0
2030-01-15 01:00:00,4981-5041-2,34.268674552597325,123.0
2030-01-15 01:00:00,4991-5361-1,28.277885843965805,123.0
2030-01-15 01:00:00,5041-17010-2,-210.0000000000003,210.0
2030-01-15 02:00:00,1341-1701-1,64.97053010656477,210.0
2030-01-15 02:00:00,1341-5191-1,-22.504663829428864,159.0
2030-01-15 02:00:00,1571-5191-1,7.905996029245557,91.0
2030-01-15 02:00:00,1631-5041-1,148.0195210091432,210.0
2030-01-15 02:00:00,1701-28712-2,-91.27440857085946,210.0
2030-01-15 02:00:00,1701-5041-1,46.97677672076112,191.0
2030-01-15 02:00:00,1931-4371-1,-89.47527264828751,210.0
2030-01-15 02:00:00,2321-28710-1,-2.698993768894553,123.0
2030-01-15 02:00:00,2321-3581-1,2.6989937688945247,123.0
2030-01-15 02:00:00,2870-17010-1,91.27440857085946,209.0
2030-01-15 02:00:00,28710-51911-1,-110.02230579021716,183.0
2030-01-15 02:00:00,3581-28019-1,-2.4303249362766195,121.0
2030-01-15 02:00:00,3581-5361-1,-28.43999993498116,123.0
2030-01-15 02:00:00,3591-5191-1,-11.223003663715303,159.0
2030-01-15 02:00:00,4981-5041-1,42.37857984835844,123.0
2030-01-15 02:00:00,4981-5041-2,41.158254250630854,123.0
2030-01-15 02:00:00,4991-5361-1,25.648240392411935,123.0
2030-01-15 02:00:00,5041-17010-2,-210.0000000000003,210.0
2030-01-15 03:00:00,1341-1701-1,69.49671910297378,210.0
2030-01-15 03:00:00,1341-5191-1,-10.149494051596832,159.0
2030-01-15 03:00:00,1571-5191-1,11.395624357118265,91.0
2030-01-15 03:00:00,1631-5041-1,151.25383420563927,210.0
2030-01-15 03:00:00,1701-28712-2,-86.0926019701773,210.0
2030-01-15 03:00:00,1701-5041-1,46.97677672076112,191.0
2030-01-15 03:00:00,1931-4371-1,-98.08934469443744,210.0
2030-01-15 03:00:00,2321-28710-1,-18.39557335421202,123.0
2030-01-15 03:00:00,2321-3581-1,18.39557335421216,123.0
2030-01-15 03:00:00,2870-17010-1,86.0926019701773,209.0
2030-01-15 03:00:00,28710-51911-1,-121.43444558905458,183.0
2030-01-15 03:00:00,3581-28019-1,-16.564403058314042,121.0
2030-01-15 03:00:00,3581-5361-1,-29.83739484548296,123.0
2030-01-15 03:00:00,3591-5191-1,-28.09703908112398,159.0
2030-01-15 03:00:00,4981-5041-1,51.20152916460393,123.0
2030-01-15 03:00:00,4981-5041-2,49.72713958133001,123.0
2030-01-15 03:00:00,4991-5361-1,26.372122088212336,123.0
2030-01-15 03:00:00,5041-17010-2,-210.0000000000003,210.0
2030-01-15 04:00:00,1341-1701-1,66.51949710311368,210.0
2030-01-15 04:00:00,1341-5191-1,-6.6967541252307115,159.0
2030-01-15 04:00:00,1571-5191-1,11.123055285406963,91.0
2030-01-15 04:00:00,1631-5041-1,152.06537305720198,210.0
2030-01-15 04:00:00,1701-28712-2,-81.99855426241972,210.0
2030-01-15 04:00:00,1701-5041-1,45.99164333419919,191.0
2030-01-15 04:00:00,1931-4371-1,-103.74416512506846,210.0
2030-01-15 04:00:00,2321-28710-1,-23.392905773551092,123.0
2030-01-15 04:00:00,2321-3581-1,23.392905773551206,123.0
2030-01-15 04:00:00,2870-17010-1,81.99855426241972,209.0
2030-01-15 04:00:00,28710-51911-1,-122.20188611277263,183.0
2030-01-15 04:00:00,3581-28019-1,-21.06428065475535,121.0
2030-01-15 04:00:00,3581-5361-1,-33.85752704920108,123.0
2030-01-15 04:00:00,3591-5191-1,-31.304229385583014,159.0
2030-01-15 04:00:00,4981-5041-1,55.47209165310518,123.0
2030-01-15 04:00:00,4981-5041-2,53.874727757335144,123.0
2030-01-15 04:00:00,4991-5361-1,28.727813786240404,123.0
2030-01-15 04:00:00,5041-17010-2,-205.59616419815873,210.0
2030-01-15 05:00:00,1341-1701-1,70.90108798324741,210.0
2030-01-15 05:00:00,1341-5191-1,-18.165056521432774,159.0
